review_keep,title_screen_label,title_url_product_terms,title_url_signal_terms,published_date,domain,source,title_snippet,query_used,status,url
,strong_title_match,ghee,fake,2025-11-10,thelogicalindian.com,thelogicalindian.com,68 Lakh Kg Fake Ghee Worth ₹250 Crore Supplied to Tirupati Trust by Dairy That Never Procured Milk: Report,"""palm oil"" adulteration India",failed,https://thelogicalindian.com/68-lakh-kg-fake-ghee-worth-%E2%82%B9250-crore-supplied-to-tirupati-trust-by-dairy-that-never-procured-milk-report/
,broad_food_safety_title,,adulteration; raids; fda,2025-10-19,mid-day.com,mid-day.com,Behind your festive mithai: FDA’s surprise raids keep adulteration at bay,"""edible oil"" adulteration India",success,https://www.mid-day.com/mumbai/mumbai-news/article/safer-sweets-this-diwali-thanks-to-surprise-raids-by-fda-across-maharashtra-23599285
,broad_food_safety_title,,adulterated food; adulterated; crackdown; seized; fsda,2025-10-18,hindustantimes.com,hindustantimes.com,FSDA festival crackdown: Over ₹62 lakh worth of adulterated food seized in Lucknow,"FSDA ""edible oil"" seized",success,https://www.hindustantimes.com/cities/lucknow-news/fsda-festival-crackdown-over-rs-62-lakh-worth-of-adulterated-food-seized-in-lucknow-101760729311321.html
,broad_food_safety_title,,substandard; crackdown; fda,2025-10-17,mid-day.com,mid-day.com,Maharashtra: FDA seizes 8 lakh kg of substandard food in pre-Diwali 2025 crackdown,"""edible oil"" adulteration India",success,https://www.mid-day.com/mumbai/mumbai-news/article/maharashtra-fda-seizes-8-lakh-kg-of-substandard-food-in-pre-diwali-2025-crackdown-23599185
,broad_food_safety_title,,fssai,2025-10-17,thehindubusinessline.com,thehindubusinessline.com,"Rajasthan High Court orders Indian Govt, FSSAI not to allow sale or import of GM food, edible items","FSSAI ""edible oil"" India",robots_blocked,https://www.thehindubusinessline.com/economy/agri-business/rajasthan-high-court-orders-indian-govt-fssai-not-to-allow-sale-or-import-of-gm-food-edible-items/article70176615.ece
,broad_food_safety_title,,adulterated food; adulterated; seized,2025-10-16,news18.com,news18.com,"Over 3,300 Quintals Of Adulterated Food Worth Rs 4.76 Crore Seized Before Diwali In UP","FSDA ""edible oil"" seized",failed,https://www.news18.com/india/over-3300-quintals-of-adulterated-food-worth-rs-4-76-crore-seized-before-diwali-in-up-ws-e-9641390.html
,strong_title_match,cooking oil; oil,adulterated; seized,2025-10-15,timesofindia.indiatimes.com,indiatimes.com,Adulterated paneer and cooking oil seized ahead of Diwali,"FSDA ""edible oil"" seized",success,https://timesofindia.indiatimes.com/city/agra/adulterated-paneer-and-cooking-oil-seized-ahead-of-diwali/articleshow/124586909.cms
,broad_food_safety_title,,adulterated food; adulterated; seized,2025-10-15,thehansindia.com,thehansindia.com,"2,993 quintals of adulterated food seized, 1,155 quintals destroyed; special drive runs from October 8-17","""mustard oil"" adulteration India",robots_blocked,https://www.thehansindia.com/news/national/2993-quintals-of-adulterated-food-seized-1155-quintals-destroyed-special-drive-runs-from-october-8-17-1015062
,broad_food_safety_title,,seized; fake,2025-10-13,timesofindia.indiatimes.com,indiatimes.com,550 kg of fake paneer seized in Noida: 5 non-dairy paneer alternatives to try,"""palm oil"" adulteration India",success,https://timesofindia.indiatimes.com/life-style/food-news/550-kg-of-fake-paneer-seized-in-noida-5-non-dairy-paneer-alternatives-to-try/articleshow/124535231.cms
,broad_food_safety_title,,samples; unsafe; fssai; fake,2025-10-13,thelogicalindian.com,thelogicalindian.com,Festive Season Shock: FSSAI Seizes 550 kg of Fake Paneer in Noida; Last Report Found 83% of Samples Unsafe,"""palm oil"" adulteration India",failed,https://thelogicalindian.com/festive-season-shock-fssai-seizes-550-kg-of-fake-paneer-in-noida-last-report-found-83-of-samples-unsafe/
,broad_food_safety_title,,fake,2025-10-13,economictimes.indiatimes.com,indiatimes.com,Noida: 500 kg fake paneer found before Diwali. Here's how to check the purity and what you can do to save yourself,"""oil"" ""food safety"" ""seized"" India",success,https://economictimes.indiatimes.com/news/india/noida-500-kg-fake-paneer-found-before-diwali-heres-how-to-check-the-purity-and-what-you-can-do-to-save-yourself/articleshow/124524319.cms
,strong_title_match,edible oil; oil,adulterated; seized; raid,2025-10-11,timesofindia.indiatimes.com,indiatimes.com,Adulterated edible oil worth Rs53L seized in Kanpur raid,"FSDA ""edible oil"" seized",success,https://timesofindia.indiatimes.com/city/kanpur/adulterated-edible-oil-worth-rs53l-seized-in-kanpur-raid/articleshow/124465364.cms
,broad_food_safety_title,,samples; seized,2025-10-11,timesofindia.indiatimes.com,indiatimes.com,Food samples seized in Ludhiana ahead of festive rush.,"""cooking oil"" adulteration India",success,https://timesofindia.indiatimes.com/city/ludhiana/food-samples-seized-in-ludhiana-ahead-of-festive-rush-/articleshow/124478576.cms
,strong_title_match,edible oil; oil,substandard; fsda,2025-10-10,timesofindia.indiatimes.com,indiatimes.com,FSDA seizes substandard supply of edible oil worth 30L,"FSDA ""edible oil"" seized",success,https://timesofindia.indiatimes.com/city/kanpur/fsda-seizes-substandard-supply-of-edible-oil-worth-30l/articleshow/124437838.cms
,strong_title_match,oil,fda,2025-10-09,timesofindia.indiatimes.com,indiatimes.com,FDA seizes untested soyabean oil,"""oil"" ""food safety"" ""seized"" India",success,https://timesofindia.indiatimes.com/city/nagpur/fda-seizes-untested-soyabean-oil/articleshow/124398090.cms
,broad_food_safety_title,,food safety,2025-09-27,newkerala.com,newkerala.com,Global Experts Unveil Antibiotic Regulation for Food Safety,"FSSAI ""edible oil"" India",robots_blocked,https://www.newkerala.com/news/o/proper-regulation-key-correct-antibiotic-use-boost-food-safety-955
,broad_food_safety_title,,food safety,2025-09-23,en.etemaaddaily.com,etemaaddaily.com,GHMC Food Safety team inspects Pizza outlets,"""oil"" ""food safety"" ""seized"" India",success,https://www.en.etemaaddaily.com/world/hyderabad/ghmc-food-safety-team-inspects-pizza-outlets:182073
,strong_title_match,olive oil; oil,fssai,2025-09-09,freepressjournal.in,freepressjournal.in,"'FSSAI’s Selective Promotion Of Olive Oil Wrong,' Says Soybean Processors Association Of India","FSSAI ""edible oil"" India",robots_blocked,https://www.freepressjournal.in/indore/fssais-selective-promotion-of-olive-oil-wrong-says-soybean-processors-association-of-india
,broad_food_safety_title,,seized; fake,2025-08-26,indianexpress.com,indianexpress.com,Mumbai: 550 kg fake cheese sold as paneer seized,"""palm oil"" adulteration India",success,https://indianexpress.com/article/cities/mumbai/mumbai-550-kg-fake-cheese-sold-as-paneer-seized-10213225/
,broad_food_safety_title,,fake; raid,2025-08-26,freepressjournal.in,freepressjournal.in,Mumbai Food Fraud: Crime Branch Seizes 550 Kg Fake Paneer Made From 'Cheese Analog' In Antop Hill Raid,"""oil"" ""food safety"" ""seized"" India",robots_blocked,https://www.freepressjournal.in/mumbai/mumbai-food-fraud-crime-branch-seizes-550-kg-fake-paneer-made-from-cheese-analog-in-antop-hill-raid
,strong_title_match,coconut oil; oil,spurious; seized,2025-08-19,thehindu.com,thehindu.com,"Ahead of Onam, 17,000 litres of spurious, sub-standard coconut oil seized in inspections","""oil"" ""food safety"" ""seized"" India",robots_blocked,https://www.thehindu.com/news/national/kerala/ahead-of-onam-17000-litres-of-spurious-sub-standard-coconut-oil-seized-in-inspections/article69952466.ece
,weak_or_body_only_match,,,2025-08-05,hindustantimes.com,hindustantimes.com,"Merc belonging to bizman runs over sweeper near Chowpatty, driver arrested","""edible oil"" seized India",success,https://www.hindustantimes.com/cities/mumbai-news/merc-belonging-to-bizman-runs-over-sweeper-near-chowpatty-driver-arrested-101754334127160.html
,strong_title_match,oils,fssai,2025-07-28,economictimes.indiatimes.com,indiatimes.com,"SEA urges CCPA, FSSAI to take action against 'misleading' social media claims on refined oils","FSSAI ""edible oil"" India",success,https://economictimes.indiatimes.com/industry/cons-products/food/sea-urges-ccpa-fssai-to-take-action-against-misleading-social-media-claims-on-refined-oils/articleshow/122950128.cms
,broad_food_safety_title,,food safety department; food safety,2025-07-27,timesofindia.indiatimes.com,indiatimes.com,Food Safety Department mandates consumer feedback apps for sweet shops in Prayagraj to enhance transparency,"""food safety department"" ""edible oil"" India",success,https://timesofindia.indiatimes.com/city/allahabad/food-safety-department-mandates-consumer-feedback-apps-for-sweet-shops-in-prayagraj-to-enhance-transparency/articleshow/122934730.cms
,strong_title_match,ghee,samples; fssai,2025-07-08,freepressjournal.in,freepressjournal.in,"FSSAI Launches Ghee Purity Testing Drive In Madhya Pradesh Ahead Of Festive Season; Samples Sent To Bhopal, Indore Labs","""palm oil"" adulteration India",robots_blocked,https://www.freepressjournal.in/bhopal/fssai-launches-ghee-purity-testing-drive-in-madhya-pradesh-ahead-of-festive-season-samples-sent-to-bhopal-indore-labs
,broad_food_safety_title,,adulterated; seized,2025-06-30,hindustantimes.com,hindustantimes.com,"Four arrested after 1,400 kg adulterated paneer seized","""oil"" ""food safety"" ""seized"" India",success,https://www.hindustantimes.com/cities/noida-news/four-arrested-after-1-400-kg-adulterated-paneer-seized-101751222976328.html
,broad_food_safety_title,,seized,2025-06-14,timesofindia.indiatimes.com,indiatimes.com,450 kg paneer seized in Chandigarh: 5 ways to check the purity of paneer,"""palm oil"" adulteration India",success,https://timesofindia.indiatimes.com/life-style/food-news/450-kg-paneer-seized-in-chandigarh-5-ways-to-check-the-purity-of-paneer/articleshow/121838080.cms
,strong_title_match,mustard oil; oil,adulterated; seized,2025-06-11,timesofindia.indiatimes.com,indiatimes.com,Adulterated mustard oil seized in Ghaziabad: How to check oil purity at home,"""edible oil"" adulteration India",success,https://timesofindia.indiatimes.com/life-style/food-news/adulterated-mustard-oil-seized-in-ghaziabad-how-to-check-oil-purity-at-home/articleshow/121774827.cms
,broad_food_safety_title,,banned; seized,2025-04-24,thehindu.com,thehindu.com,"12,000 kg of banned tobacco products seized in four months in Erode district","""oil"" ""food safety"" ""seized"" India",robots_blocked,https://www.thehindu.com/news/cities/Coimbatore/12000-kg-of-banned-tobacco-products-seized-in-four-months-in-erode-district/article69486085.ece
,broad_food_safety_title,,fake; ban,2025-03-27,economictimes.indiatimes.com,indiatimes.com,Maharashtra dairy industry seeks ban on ‘fake’ paneer,"""vegetable oil"" adulteration India",success,https://economictimes.indiatimes.com/industry/cons-products/food/maharashtra-dairy-industry-seeks-ban-on-fake-paneer/articleshow/119595536.cms
,broad_food_safety_title,,adulterated; food safety; seized,2025-03-13,timesofindia.indiatimes.com,indiatimes.com,Over 500kg adulterated paneer seized by food safety and drug administration,"""edible oil"" adulteration India",success,https://timesofindia.indiatimes.com/city/patna/over-500kg-adulterated-paneer-seized-by-food-safety-and-drug-administration/articleshow/118985802.cms
,broad_food_safety_title,,food safety; fssai,2025-03-12,newkerala.com,newkerala.com,FSSAI Warns States on Dairy Analogue Safety Checks,"""vegetable oil"" adulteration India",robots_blocked,https://www.newkerala.com/news/o/fssai-directs-states-step-food-safety-checks-dairy-analogues-717
,broad_food_safety_title,,food safety; fssai,2025-03-12,economictimes.indiatimes.com,indiatimes.com,FSSAI directs States to step up food safety checks on dairy analogues,"""vegetable oil"" adulteration India",success,https://economictimes.indiatimes.com/industry/cons-products/food/fssai-directs-states-to-step-up-food-safety-checks-on-dairy-analogues/articleshow/118903332.cms
,broad_food_safety_title,,fssai,2025-03-11,thehindubusinessline.com,thehindubusinessline.com,FSSAI asks states to step up surveillance on dairy analogues during March,"""vegetable oil"" adulteration India",robots_blocked,https://www.thehindubusinessline.com/economy/fssai-asks-states-to-step-up-surveillance-on-dairy-analogues-during-march/article69317474.ece
,broad_food_safety_title,,fake,2025-02-21,newsx.com,newsx.com,Explained: What Is Analogue Paneer? Is Your Paneer Real Or Fake,"""vegetable oil"" adulteration India",robots_blocked,https://www.newsx.com/health/what-is-analogue-paneer-6-ways-to-identify-it-and-stay-safe/
,strong_title_match,ghee,fake,2025-01-16,timesofindia.indiatimes.com,indiatimes.com,Deadly substances found in fake ghee: Factory found mimicking leading brands in alarming scam,"""palm oil"" adulteration India",success,https://timesofindia.indiatimes.com/etimes/trending/deadly-substances-found-in-fake-ghee-factory-found-mimicking-leading-brands-in-alarming-scam/articleshow/117276930.cms
,oil_context_only_in_title,oil,,2025-01-02,ndtv.com,ndtv.com,Chinese Restaurant Busted Making 'Saliva Oil' By Reusing Oil From Leftover Soup,"""oil"" ""food safety"" ""seized"" India",robots_blocked,https://www.ndtv.com/food/chinese-restaurant-busted-making-saliva-oil-by-reusing-oil-from-leftover-soup-7383684#publisher=newsstand
,strong_title_match,cooking oil; oil,fssai,2024-10-29,thehindu.com,thehindu.com,"FSSAI seizes 1,780 litres of reheated cooking oil, 306 kg of sweets for excessive use of colourants in Coimbatore","""oil"" ""food safety"" ""seized"" India",robots_blocked,https://www.thehindu.com/news/cities/Coimbatore/fssai-seizes-1780-litres-of-reheated-cooking-oil-306-kg-of-sweets-for-excessive-use-of-colourants-in-coimbatore/article68810578.ece
,strong_title_match,oil,fssai,2024-10-29,newindianexpress.com,newindianexpress.com,"FSSAI seizes Rs 72k worth of sweets, savouries in Kovai, warns against reusing oil","""oil"" ""food safety"" ""seized"" India",robots_blocked,https://www.newindianexpress.com/states/tamil-nadu/2024/Oct/29/fssai-seizes-rs-72k-worth-of-sweets-savouries-in-kovai-warns-against-reusing-oil
,strong_title_match,oil,food safety; seized,2024-10-29,hindustantimes.com,hindustantimes.com,"Gautam Budh Nagar: 370 kg sweets, 750 ltr oil seized in food safety checks","""oil"" ""food safety"" ""seized"" India",success,https://www.hindustantimes.com/cities/noida-news/gautam-budh-nagar-370-kg-sweets-750-ltr-oil-seized-in-food-safety-checks-101730140849789.html
,broad_food_safety_title,,seized; raids,2024-10-27,news18.com,news18.com,"Buying Diwali Sweets? Beware As Stale Paneer, Insect-Ridden Rasgullas Seized In Raids","""oil"" ""food safety"" ""seized"" India",failed,https://www.news18.com/india/buying-diwali-sweets-beware-as-stale-paneer-insect-ridden-rasgullas-seized-in-raids-9100994.html
,broad_food_safety_title,,fake,2024-10-24,timesofindia.indiatimes.com,indiatimes.com,Bhopal Police Seizes 10 Quintals of Fake Mawa Amid Diwali Celebration,"""edible oil"" adulterated India",success,https://timesofindia.indiatimes.com/city/bhopal/bhopal-police-seizes-10-quintals-of-fake-mawa-amid-diwali-celebration/articleshow/114555214.cms
,broad_food_safety_title,,fake,2024-10-23,dnaindia.com,dnaindia.com,Fake or real paneer: How to check its purity at home?,"""oil"" ""food safety"" ""seized"" India",robots_blocked,https://www.dnaindia.com/health/report-fake-or-real-paneer-how-to-check-its-purity-at-home-3114602
,broad_food_safety_title,,fake,2024-10-21,hindustantimes.com,hindustantimes.com,Zomato under fire for selling ‘analogue paneer’ to restaurants: What is this fake cheese?,"""vegetable oil"" adulteration India",success,https://www.hindustantimes.com/trending/zomato-under-fire-for-selling-analogue-paneer-to-restaurants-what-is-this-fake-cheese-101729494923343.html
,strong_title_match,ghee,adulterated; substandard,2024-10-06,thehindubusinessline.com,thehindubusinessline.com,Adulterated ghee: Concerns over substandard feedstock slipping through lab checks,"""coconut oil"" adulteration India",robots_blocked,https://www.thehindubusinessline.com/news/adulterated-ghee-concerns-over-substandard-feedstock-slipping-through-lab-checks/article68724490.ece
,broad_food_safety_title,,food safety; fssai,2024-10-02,mumbainews.net,mumbainews.net,"FSSAI launches 'Food Safety on Wheels' initiative in Nubra Valley, conducts food testing at 17,582ft","FSSAI ""edible oil"" India",success,https://www.mumbainews.net/news/274658791/fssai-launches-food-safety-on-wheels-initiative-in-nubra-valley-conducts-food-testing-at-17582ft
,broad_food_safety_title,,food safety; fssai,2024-10-02,newdelhinews.net,newdelhinews.net,"FSSAI launches 'Food Safety on Wheels' initiative in Nubra Valley, conducts food testing at 17,582ft","FSSAI ""edible oil"" India",success,https://www.newdelhinews.net/news/274658791/fssai-launches-food-safety-on-wheels-initiative-in-nubra-valley-conducts-food-testing-at-17582ft
,broad_food_safety_title,,food safety; fssai,2024-10-02,indiasnews.net,indiasnews.net,"FSSAI launches 'Food Safety on Wheels' initiative in Nubra Valley, conducts food testing at 17,582ft","FSSAI ""edible oil"" India",success,https://www.indiasnews.net/news/274658791/fssai-launches-food-safety-on-wheels-initiative-in-nubra-valley-conducts-food-testing-at-17582ft
,broad_food_safety_title,,food safety; fssai,2024-10-02,bombaynews.net,bombaynews.net,"FSSAI launches 'Food Safety on Wheels' initiative in Nubra Valley, conducts food testing at 17,582ft","FSSAI ""edible oil"" India",success,https://www.bombaynews.net/news/274658791/fssai-launches-food-safety-on-wheels-initiative-in-nubra-valley-conducts-food-testing-at-17582ft
,strong_title_match,cooking oil; oil,food safety; seized; unsafe,2024-10-01,deccanchronicle.com,deccanchronicle.com,Hyderabad: Unsafe oil seized from Burger King,"""oil"" ""food safety"" ""seized"" India",robots_blocked,https://www.deccanchronicle.com/southern-states/telangana/hyderabad-food-safety-dept-seizes-unsafe-cooking-oil-from-burger-king-outlet-1827348
,broad_food_safety_title,,food safety officials; food safety,2024-09-26,thehindu.com,thehindu.com,"Food safety officials seize 1,000 kg cashew, 800 kg raisins of poor quality at Durga temple in Vijayawada","""edible oil"" seized India",robots_blocked,https://www.thehindu.com/news/national/andhra-pradesh/food-safety-officials-seize-1000-kg-cashew-800-kg-raisins-of-poor-quality-at-durga-temple-in-vijayawada/article68686535.ece
,broad_food_safety_title,,fssai,2024-09-24,newindianexpress.com,newindianexpress.com,FSSAI issues show-cause notice to AR Dairy,"""palm oil"" adulteration India",robots_blocked,https://www.newindianexpress.com/nation/2024/Sep/24/fssai-issues-show-cause-notice-to-ar-dairy-3
,strong_title_match,ghee,fssai,2024-09-23,newindianexpress.com,newindianexpress.com,Tirupati laddu row: FSSAI issues show cause notice to ghee supplier,"""palm oil"" adulteration India",robots_blocked,https://www.newindianexpress.com/nation/2024/Sep/23/tirupati-laddu-row-fssai-issues-show-cause-notice-to-ghee-supplier-2
,strong_title_match,oil,fine,2024-09-05,thehindu.com,thehindu.com,"Poor quality oil found in kits distributed among tribes, fine of ₹7 lakh imposed on company","""substandard coconut oil"" India",robots_blocked,https://www.thehindu.com/news/national/kerala/poor-quality-oil-found-in-kits-distributed-among-tribes-fine-of-7-lakh-imposed-on-company/article68609646.ece
,broad_food_safety_title,,food safety,2024-07-19,thehindu.com,thehindu.com,HC orders interim stay on order passed by Food Safety Designated Officer suspending licence of KFC outlet in Thoothukudi,"FSSAI ""edible oil"" India",robots_blocked,https://www.thehindu.com/news/cities/Madurai/hc-orders-interim-stay-on-order-passed-by-food-safety-designated-officer-suspending-licence-of-kfc-outlet-in-thoothukudi/article68422505.ece
,strong_title_match,oil,fake,2024-07-18,newindianexpress.com,newindianexpress.com,"Tirtol police bust fake engine oil racket in Jagatsinghpur, Odisha","""adulterated oil"" seized India",robots_blocked,https://www.newindianexpress.com/states/odisha/2024/Jul/18/tirtol-police-bust-fake-engine-oil-racket-in-jagatsinghpur-odisha
,strong_title_match,edible oil; oil,fssai,2024-07-09,timesofindia.indiatimes.com,indiatimes.com,FSSAI issues notices to 55 edible oil manufacturers,"FSSAI ""edible oil"" India",success,https://timesofindia.indiatimes.com/city/ahmedabad/fssai-issues-notices-to-55-edible-oil-manufacturers/articleshow/111591411.cms
,broad_food_safety_title,,fssai,2024-07-07,timesofindia.indiatimes.com,indiatimes.com,License of fast food giant suspended by FSSAI for use of magnesium silicate-synthetic,"""oil"" ""food safety"" ""seized"" India",success,https://timesofindia.indiatimes.com/life-style/food-news/license-of-fast-food-giant-suspended-by-fssai-for-use-of-magnesium-silicate-synthetic/articleshow/111557767.cms
,broad_food_safety_title,,fssai,2024-07-06,thehindu.com,thehindu.com,KFC India claims chicken safe as per FSSAI norms,"""oil"" ""food safety"" ""seized"" India",robots_blocked,https://www.thehindu.com/news/national/tamil-nadu/kfc-india-claims-chicken-safe-as-per-fssai-norms/article68371793.ece
,strong_title_match,ghee,adulterated; seized; fake,2024-06-25,timesofindia.indiatimes.com,indiatimes.com,Thousands of tonnes of adulterated ghee seized: Hereâs how to identify fake ghee,"""oil"" ""food safety"" ""seized"" India",success,https://timesofindia.indiatimes.com/life-style/food-news/thousands-of-tonnes-of-adulterated-ghee-seized-heres-how-to-identify-fake-ghee/articleshow/111258066.cms
,broad_food_safety_title,,food safety officials; food safety,2024-06-18,timesofindia.indiatimes.com,indiatimes.com,Food Safety Officials Find Pest-Infested Vegetables and Unhygienic Kitchen Conditions in Hostels,"""cooking oil"" adulteration India",success,https://timesofindia.indiatimes.com/city/hyderabad/food-safety-officials-find-pest-infested-vegetables-and-unhygienic-kitchen-conditions-in-hostels/articleshow/111069599.cms
,broad_food_safety_title,,seized,2024-06-12,timesofindia.indiatimes.com,indiatimes.com,386 packs of ice cream seized for missing content details,"""edible oil"" adulteration India",success,https://timesofindia.indiatimes.com/city/madurai/386-packs-of-ice-cream-seized-for-missing-content-details/articleshow/110922934.cms
,broad_food_safety_title,,fake,2024-06-10,timesofindia.indiatimes.com,indiatimes.com,Man nabbed for printing fake notes,"""edible oil"" seized India",success,https://timesofindia.indiatimes.com/city/kolhapur/man-nabbed-for-printing-fake-notes/articleshow/110856606.cms
,strong_title_match,edible oil; oil,fake,2024-06-05,timesofindia.indiatimes.com,indiatimes.com,6 harmful ingredients found in fake edible oil,"""edible oil"" adulteration India",success,https://timesofindia.indiatimes.com/life-style/food-news/harmful-ingredients-in-fake-edible-oil/articleshow/110737364.cms
,strong_title_match,cooking oil; oil,fssai; fake,2024-06-04,timesofindia.indiatimes.com,indiatimes.com,How to identify fake cooking oil? (FSSAI recommended tips),"""edible oil"" adulteration India",success,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/how-to-identify-fake-cooking-oil-fssai-recommended-tips/articleshow/110694766.cms
,broad_food_safety_title,,fssai; raids,2024-06-03,thehansindia.com,thehansindia.com,Hyderabad: No let-up in FSSAI raids on top food joints in city,"""oil"" ""food safety"" ""seized"" India",robots_blocked,https://www.thehansindia.com/news/cities/hyderabad/hyderabad-no-let-up-in-fssai-raids-on-top-food-joints-in-city-882502
,strong_title_match,oil,fssai,2024-05-31,thehansindia.com,thehansindia.com,Oil repackaging units on FSSAI radar; team swoops on hotels near Charminar,"""oil"" ""food safety"" ""seized"" India",robots_blocked,https://www.thehansindia.com/telangana/oil-repackaging-units-on-fssai-radar-team-swoops-on-hotels-near-charminar-881950
,broad_food_safety_title,,food safety; crackdown,2024-05-25,thehansindia.com,thehansindia.com,"Hyderabad: Crackdown on restaurants continues, food safety teams detect irregularities","""oil"" ""food safety"" ""seized"" India",robots_blocked,https://www.thehansindia.com/news/cities/hyderabad/hyderabad-crackdown-on-restaurants-continues-food-safety-teams-detect-irregularities-880608
,broad_food_safety_title,,food safety officers; food safety; raid,2024-05-20,thehansindia.com,thehansindia.com,"Hyderabad: Food safety officers raid top restaurants, find unhygienic conditions","""oil"" ""food safety"" ""seized"" India",robots_blocked,https://www.thehansindia.com/news/cities/hyderabad/hyderabad-food-safety-officers-raid-top-restaurants-find-unhygienic-conditions-879481
,broad_food_safety_title,,fssai,2024-05-06,thehansindia.com,thehansindia.com,"Hyderabad: FSSAI inspects hotels, ice-cream parlours, slaps notices on erring eateries across city","""oil"" ""food safety"" ""seized"" India",robots_blocked,https://www.thehansindia.com/news/cities/hyderabad/hyderabad-fssai-inspects-hotels-ice-cream-parlours-slaps-notices-on-erring-eateries-across-city-876788
,broad_food_safety_title,,food safety,2024-05-02,tribuneindia.com,tribuneindia.com,Poor regulation plagues food safety,"FSSAI ""edible oil"" India",success,https://www.tribuneindia.com/news/comment/poor-regulation-plagues-food-safety-616783
